"","Nest_ID","a1000_areaam1","a1000_areaam2","a1000_areacv1","a1000_areacv2","a1000_areamn1","a1000_areamn2","a1000_ca1","a1000_ca2","a1000_contag","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_pd","a1000_pd1","a1000_pd2","a1000_pland1","a1000_pland2","a1000_proxam","a1000_proxam1","a1000_proxam2","a1000_proxcv","a1000_proxcv1","a1000_proxcv2","a1000_proxmn","a1000_proxmn1","a1000_proxmn2","a1000_Ha","a1000_PBu","a1000_RxBu","a1000_WFBu"
"282","EMPAID_NCW-A01A_2017",6.4439802,216.4320068,226.5919952,259.9500122,1.05047,27.8999996,67.2300034,223.1999969,29.9123001,71.6339035,4.5174499,71.6339035,72,64,8,23.4673004,20.8598003,2.60748,21.9125996,72.7485962,14.5131998,10.4555998,15.7355003,262.427002,76.6959,61.7919006,46.7563019,10.9172001,333.4689941,62.2470016,0,0,0
"283","EMPAID_NCW-A01A_2018",57.1324997,29.8749008,500.8779907,420.8420105,2.1900001,1.59667,131.3999939,86.2200012,14.3107996,27.7206993,27.7206993,15.7818003,114,60,54,37.1565018,19.5561008,17.6005001,42.8278008,28.1021004,76.0515976,106.262001,30.0102997,114.0459976,78.8519974,128.173996,66.1824036,105.012001,23.0389004,49.8092995,0,45.0965996,0
"284","EMPAID_NCW-A01B_2013",186.9649963,9.82864,355.6369934,211.9589996,13.6992998,1.78941,191.7899933,91.2600021,18.6592007,61.7190018,61.7190018,6.3361702,65,14,51,21.1858006,4.5630798,16.6226997,62.5110016,29.7448006,21.9666004,9.42418,48.3255005,167.4250031,42.2844009,98.1583023,101.5240021,388.9549866,22.6215992,8.8589001,0,0,0
"285","EMPAID_NCW-A01B_2015",177.2510071,10.1702003,399.0150146,212.7319946,10.4750004,1.84059,188.5500031,93.8700027,17.5820007,59.5775986,59.5775986,6.3361702,69,18,51,22.4895,5.8668199,16.6226997,61.4550018,30.5955009,29.6016006,24.9554996,38.9338989,151.0659943,35.7450981,88.2918015,115.961998,384.7409973,21.0984993,5.1921401,0,0,0
"286","EMPAID_NCW-A01B_2018",7.8698401,195.173996,284.2309875,357.8670044,0.866842,14.1359997,65.8799973,212.0399933,28.2931995,66.2950974,5.1334701,66.2950974,91,76,15,29.6599998,24.7709999,4.88902,21.4726009,69.1111984,24.9953995,10.4284,29.5212994,222.0449982,83.7997971,67.3559036,58.6463013,12.9763002,290.0409851,71.1059036,0,21.9148998,0
"287","EMPAID_NCW-A02A_2019",94.0867996,11.7321997,558.2689819,313.8340149,2.925,1.08138,140.3999939,70.2900009,15.8607998,37.3717003,37.3717003,7.0988598,113,48,65,36.8306007,15.6449003,21.1858006,45.7612,22.9099007,55.403801,75.7284012,14.8065996,135.1000061,65.9181976,114.1029968,80.0630035,171.3869934,12.6239004,52.6841011,0,51.8223,0
"288","EMPAID_NCW-A03A_2012",79.461998,13.8898001,453.5840149,300.3580017,3.68325,1.386,147.3300018,83.1600037,12.9594002,34.7608986,34.7608986,8.2722197,100,40,60,32.5934982,13.0374002,19.5561008,48.0199013,27.1047001,82.7689972,109.7750015,34.9243011,137.3880005,79.8908005,98.8191986,71.3808975,147.1929932,20.8395004,0.99736,0,0,0
"289","EMPAID_NCW-A03A_2016",79.461998,13.8898001,453.5840149,300.3580017,3.68325,1.386,147.3300018,83.1600037,12.9594002,34.7608986,34.7608986,8.2722197,100,40,60,32.5934982,13.0374002,19.5561008,48.0199013,27.1047001,82.7689972,109.7750015,34.9243011,137.3880005,79.8908005,98.8191986,71.3808975,147.1929932,20.8395004,43.6492004,0,4.2397399,0
"290","EMPAID_NCW-A03A_2017",55.9613991,44.9790993,427.7019958,461.7590027,2.90062,2.0150001,139.2299957,108.8099976,11.5770998,22.3819008,21.1791992,22.3819008,102,48,54,33.2453003,15.6449003,17.6005001,45.3799019,35.464901,98.5381012,151.6929932,30.5223999,107.4049988,72.7315979,142.2550049,73.7742004,114.9779968,37.1484985,63.743,0,1.48646,0
"291","EMPAID_NCW-A04A_2018",61.5197983,44.1461983,476.5750122,418.2820129,2.59442,2.3868001,134.9100037,119.3399963,9.3712997,27.1047001,27.1047001,22.2059002,102,52,50,33.2453003,16.9486008,16.2966995,43.9718018,38.8969994,123.3580017,154.3970032,88.2687988,98.0174026,72.8767014,123.3619995,89.947403,127.0940018,51.3153992,62.5696983,0,51.2812004,0
"292","EMPAID_NCW-A04A_2019",56.3499985,53.2789001,464.9760132,448.9710083,2.4911301,2.5181999,132.0299988,125.9100037,9.8943596,26.1660004,24.4353008,26.1660004,103,53,50,33.5713005,17.2744999,16.2966995,43.0331001,41.0383987,85.8393021,131.8240051,37.6198997,98.1691971,71.9781036,130.6159973,84.5449982,117.8949966,49.1945992,64.0950012,0,49.5942001,0
"293","EMPAID_NCW-A05A_2017",54.2453003,108.0690002,507.1900024,490.9500122,2.02982,4.3049998,113.6699982,154.9799957,12.5887003,42.0065002,25.198,42.0065002,92,56,36,29.9860001,18.2523003,11.7335997,37.0489998,50.5133018,68.3005981,60.0489998,74.3527985,105.5240021,95.5327988,103.2279968,109.3679962,89.1513977,140.8170013,62.7457008,0,6.3118701,0
"294","EMPAID_NCW-A07A_2018",12.5094004,188.5599976,329.5690002,395.0429993,1.05462,11.3549995,82.2600021,204.3899994,22.9218006,63.9776993,8.03755,63.9776993,96,78,18,31.2896996,25.4228992,5.8668199,26.8113995,66.6177979,33.3086014,29.2451,34.9440002,184.5249939,93.4536972,54.8376007,80.7098007,21.1217003,338.9249878,73.0712967,0,45.2397995,0
"295","EMPAID_NCW-A07A_2019",169.9049988,34.3853989,381.2349854,387.9070129,10.9376001,2.1427701,185.9400024,100.7099991,16.1259995,57.9054985,57.9054985,18.3924999,64,17,47,20.8598003,5.5408902,15.3189001,60.6043015,32.8249016,42.5960007,33.7201996,58.9831009,123.3710022,48.0405998,100.3099976,125.9069977,332.3599854,51.2318001,73.892601,0,45.1442986,0
"296","EMPAID_NCW-B02A_2019",16.9076996,220.8029938,369.3460083,356.223999,1.15477,16.1292992,75.0599976,225.8099976,29.0282001,72.7779007,10.6189003,72.7779007,79,65,14,25.7488003,21.1858006,4.5630798,24.4647007,73.5992966,13.6845999,17.3339996,12.4715996,193.9539948,110.5550003,40.4850998,104.3079987,19.5585995,497.7869873,61.6896019,0,66.5595016,0
"297","EMPAID_NCW-B03A_2017",16.8864994,226.7189941,373.6870117,344.2019958,1.12846,17.6469002,73.3499985,229.4100037,29.6429996,74.3326035,10.6775999,74.3326035,78,65,13,25.4228992,21.1858006,4.2371502,23.9073009,74.7726974,8.7932997,17.9794998,5.8561802,203.4669952,114.8059998,50.2308006,91.023201,19.6858997,447.7099915,62.1590004,0,0.235541,0
"298","EMPAID_NCW-B04A_2016",21.2973003,218.9129944,386.9660034,382.4869995,1.33322,14.0063,78.6600037,224.1000061,27.2096996,72.1912994,12.7896996,72.1912994,75,59,16,24.4451008,19.2301006,5.2149501,25.6380005,73.0419006,14.9780998,20.9417992,12.8848,169.1419983,115.5660019,37.1610985,127.401001,25.4955997,503.177002,48.577301,0,0,0
"299","EMPAID_NCW-B04A_2018",22.5613995,219.5350037,400.6650085,370.1400146,1.323,14.934,79.3799973,224.0099945,26.6138992,72.2792969,13.3470001,72.2792969,75,60,15,24.4451008,19.5561008,4.88902,25.8726997,73.0126038,13.8843002,21.3973999,11.2219,174.1799927,120.6699982,38.5341988,119.7450027,25.6371994,496.177002,59.2841988,0,46.3348007,0
"300","EMPAID_NCW-D04A_2015",50.7929001,61.4370995,501.144989,336.151001,1.9450001,4.9949999,105.0299988,139.8600006,12.2349005,25.9020004,23.6140003,25.9020004,82,54,28,26.7266006,17.6005001,9.1261702,34.2328987,45.5852013,34.4640007,30.4097004,37.5085983,110.8909988,120.1610031,89.7802963,58.7468987,45.8554001,83.6091003,24.4353008,0,0,0
"301","EMPAID_NCW-D04A_2016",11.6246004,93.4636993,301.5100098,400.6530151,1.152,5.4809999,86.4000015,164.4299927,14.1034002,39.3956985,6.68818,39.3956985,105,75,30,34.2230988,24.4451008,9.7780399,28.1608009,53.593399,52.1870003,50.2655983,53.1966019,142.6790009,97.1521988,64.052597,68.7268982,22.6604004,183.8930054,24.1713009,4.35115,24.2894001,0
"302","EMPAID_NCW-D04A_2017",12.0382004,96.6109009,282.6629944,481.0350037,1.33909,4.0021901,88.3799973,128.0700073,11.2765999,36.1689987,8.03755,36.1689987,98,66,32,31.9416008,21.5116997,10.4299002,28.8061008,41.7424011,47.6053009,46.6170006,48.2873001,141.9160004,96.5762024,83.3399963,63.1198006,24.6996994,142.3609924,17.219101,0,20.1387997,0
"303","EMPAID_NCW-D06A_2014",35.3366013,106.3300018,388.1369934,444.5750122,2.1996,5.1206899,109.9800034,148.5,8.9568996,40.6571007,19.7712002,40.6571007,79,50,29,25.7488003,16.2966995,9.4520998,35.8462982,48.4012985,28.7772007,31.4822998,26.7737999,103.0459976,80.5400009,71.0522003,95.3471985,52.2677994,169.621994,20.4459,0,0,0
"304","EMPAID_NCW-D09A_2012",10.1396999,86.7874985,227.3860016,340.822998,1.64328,6.8791299,95.3099976,158.2200012,12.3292999,35.8170013,7.6855402,35.8170013,81,58,23,26.4006996,18.9041996,7.4965,31.0648003,51.5694008,36.5723991,31.9150009,39.3779984,131.9550018,71.4450989,65.2024994,60.0982018,23.8633003,151.4730072,0,0,0,0
"305","EMPAID_NCW-D09A_2013",7.1722202,85.2370987,195.2169952,314.3250122,1.49081,7.83429,92.4300003,164.5200043,11.8965998,35.8462982,5.4854798,35.8462982,83,62,21,27.0526009,20.2078991,6.8446298,30.1261005,53.6227989,55.5275993,25.9501991,72.1446991,144.4570007,58.9786987,65.8330994,55.5639992,20.7401009,158.3769989,0,0,0,0
"306","EMPAID_NCW-D10A_2013",11.1647997,83.8895035,256.5220032,263.1740112,1.47286,10.5839996,92.7900009,158.7599945,11.6911001,33.6461983,8.8589001,33.6461983,78,63,15,25.4228992,20.5338993,4.88902,30.2434998,51.7453995,43.1697006,25.1140003,53.7226982,153.0050049,85.7144012,59.9333,49.3554001,20.6676006,169.8439941,0,0,0,0
"307","EMPAID_NCW-D10A_2016",10.4237003,78.3757019,349.3150024,239.7339935,0.789545,11.6160002,69.4800034,174.2400055,21.2000008,29.9500999,7.9495502,29.9500999,103,88,15,33.5713005,28.6821995,4.88902,22.6459007,56.7907982,103.1740036,18.0263004,137.1269989,175.3999939,99.5134964,55.2826996,40.6752014,16.6471004,181.6399994,24.5820007,5.80896,13.8301001,0
"308","EMPAID_NCW-D10A_2017",10.0158005,97.5866013,354.3049927,239.3390045,0.739,14.5038004,66.5100021,188.5500031,24.2194996,39.6596985,7.9495502,39.6596985,103,90,13,33.5713005,29.3341007,4.2371502,21.6779003,61.4550018,106.5139999,18.4724007,137.5700073,201.5720062,114.5579987,50.3422012,43.0167999,14.9345999,237.4320068,26.9286995,4.7776699,19.3017006,0
"309","EMPAID_NCW-E03A_2017",4.20824,242.0119934,217.4889984,199.4450073,0.7344,48.618,55.0800018,243.0899963,38.3394012,79.055397,2.99208,79.055397,80,75,5,26.0748005,24.4451008,1.62967,17.9524994,79.2313995,5.7153401,17.7285004,2.99335,345.0589905,98.642601,49.8609009,42.0714989,8.9225302,539.3060303,24.5527,0,0,0
"310","EMPAID_NCW-G02A_2019",124.348999,20.0226002,438.1990051,386.8720093,6.1553602,1.2539999,172.3500061,37.6199989,48.2584991,47.4626007,47.4626007,8.8589001,58,28,30,18.9041996,9.1261702,9.7780399,56.1748009,12.2616997,78.2757034,94.1339035,5.6238599,160.852005,99.3855972,191.095993,77.460701,148.7700043,10.9052,30.3607998,0,53.3532982,100
"311","EMPAID_NDL03A_2013",87.4123993,1.75915,252.076004,163.3730011,11.8859997,0.479455,178.2899933,26.3700008,49.6929016,29.9207993,29.9207993,1.3787,70,15,55,22.8153992,4.88902,17.9263992,58.1109009,8.5949001,98.2014008,111.9400024,5.3147001,192.2720032,37.1203003,97.9375,41.8376007,183.4519958,3.2156401,0,0,0,0
"312","EMPAID_NDL03A_2014",87.4123993,1.75915,252.076004,163.3730011,11.8859997,0.479455,178.2899933,26.3700008,49.6929016,29.9207993,29.9207993,1.3787,70,15,55,22.8153992,4.88902,17.9263992,58.1109009,8.5949001,98.2014008,111.9400024,5.3147001,192.2720032,37.1203003,97.9375,41.8376007,183.4519958,3.2156401,0,0,0,0
"313","EMPAID_NDL04A_2018",87.9913025,1.78139,261.4039917,161.9620056,11.2330999,0.491667,179.7299957,26.5499992,49.5990982,29.1874008,29.1874008,1.3787,70,16,54,22.8153992,5.2149501,17.6005001,58.5802002,8.6535597,98.6956024,112.4889984,5.3190098,195.2870026,50.6544991,98.7445984,38.1514015,156.0090027,3.2307501,0,0,0,0
"314","EMPAID_NDL08A_2014",130.2819977,25.7635002,446.4970093,284.3110046,6.2228599,2.83636,174.2400055,93.5999985,20.8591995,48.8120003,48.8120003,14.9310999,61,28,33,19.882,9.1261702,10.7558002,56.7907982,30.5074997,63.8469009,91.5061035,12.3583002,152.8659973,101.4830017,114.0189972,86.6252975,161.7910004,22.8484993,0,0,0,0
"315","EMPAID_NDL08A_2015",155.3840027,42.4339981,512.7290039,417.8909912,5.6939998,2.29829,170.8200073,94.2300034,19.6219997,53.0946999,53.0946999,20.2404995,71,30,41,23.1413994,9.7780399,13.3633003,55.6762009,30.7127991,21.8936996,20.4554996,24.5009995,121.6159973,73.4748993,121.2289963,120.1650009,225.8079987,42.8644981,0,0,0,0
"316","EMPAID_NDL08A_2017",127.5220032,38.1940002,469.4599915,393.6919861,5.5349998,2.3148799,166.0500031,99.5400009,17.0144997,47.2279015,47.2279015,19.5659008,73,30,43,23.7931995,9.7780399,14.0151997,54.1213989,32.4435005,52.7126999,71.4268036,21.4944,118.7340012,68.5843964,117.9759979,115.9410019,222.7149963,41.4474983,0,0,0,0
"317","EMPAID_NDL10A_2018",131.7960052,14.8418999,550.1669922,341.8380127,4.2150002,1.17,151.7400055,79.5599976,14.2024002,46.0839005,46.0839005,10.1788998,104,36,68,33.8972015,11.7335997,22.1636009,49.4572983,25.9314003,24.2504997,22.9981995,26.6390991,151.4530029,74.5802994,113.5810013,87.233902,212.9309998,20.6882992,0,0,0,0
"318","EMPAID_NEFW01A_2018",35.5298996,30.4382,415.6520081,316.1650085,1.944,2.76811,106.9199982,102.4199982,7.70858,19.0084991,19.0084991,16.7497997,92,55,37,29.9860001,17.9263992,12.0595999,34.8488998,33.3821983,52.8137016,64.2874985,40.835701,87.5365982,89.6414032,83.8074036,56.0107994,57.1181984,54.3647995,7.9202099,0,0,0.732088
"319","EMPAID_NLC03A_2017",137.7669983,1.84462,378.7579956,133.677002,8.9775,0.661875,143.6399994,31.7700005,35.6916008,45.8492012,45.8492012,1.67204,64,16,48,20.8598003,5.2149501,15.6449003,46.8171997,10.3549004,9.9956703,10.8785,6.0041699,192.1459961,54.6375999,70.3945999,70.7909012,268.9859924,4.7258301,0.205339,1.27956,3.1066,0
"320","EMPAID_NLC04A_2013",120.8909988,1.9364001,327.1960144,136.5529938,10.3275003,0.675957,123.9300003,31.7700005,31.1275997,39.8944016,39.8944016,1.67204,59,12,47,19.2301006,3.9112201,15.3189001,40.3931007,10.3549004,7.52249,7.90236,6.0406799,194.0890045,31.3278008,73.575798,63.9234009,295.0950012,4.9008398,0,0,3.1066,0
"321","EMPAID_NLC05A_2015",123.4800034,2.0095401,334.4110107,153.3650055,10.1353998,0.599492,131.7599945,35.3699989,30.0527,41.5663986,41.5663986,1.84805,72,13,59,23.4673004,4.2371502,19.2301006,42.9450989,11.5283003,10.3782997,11.7279997,5.3505502,217.2149963,42.4640007,69.9091034,54.9397011,284.3919983,4.3823299,0,0,3.1066,0
"322","EMPAID_NLC05A_2016",8.5325899,29.9412994,300.2789917,218.8240051,0.851831,5.1726298,60.4799995,98.2799988,11.1899996,15.0483999,6.3948398,15.0483999,90,71,19,29.3341007,23.1413994,6.19276,19.7124996,32.0329018,28.5806007,22.6441994,32.2336998,118.9560013,92.9466019,73.1378021,24.8873005,15.7305002,59.1046982,0,1.27956,3.1066,0
"323","EMPAID_NLC-R09A_2014",120.7220001,1.9436899,326.1690063,132.6999969,10.3725004,0.704,124.4700012,31.6800003,31.5911999,39.9530983,39.9530983,1.67204,57,12,45,18.5783005,3.9112201,14.6671,40.5690994,10.3255997,9.06567,9.75138,6.3715301,190.3890076,31.2371006,74.3767014,66.1312027,295.6390076,4.9291,0,0,3.1066,0
"324","EMPAID_NLC-R10A_2012",115.5940018,1.98692,310.7200012,136.8910065,10.8491001,0.691364,119.3399963,30.4200001,31.3173008,38.2809982,38.2809982,1.67204,55,11,44,17.9263992,3.5852799,14.3410997,38.8969994,9.9149303,6.91043,7.1624198,5.9218402,218.0879974,60.2158012,70.9273987,49.5466003,227.4629974,5.0676398,0,0,3.1066,0
"325","EMPAID_NPM09A_2013",10.3206997,3.6424899,274.3720093,191.4179993,1.21021,0.780968,56.8800011,24.2099991,19.1755009,6.8348498,6.8348498,2.4054,78,47,31,25.4228992,15.3189001,10.1040001,18.5391998,7.8908801,22.3509998,26.7999992,11.8982,131.0500031,109.4300003,115.8710022,11.5552998,16.0779991,4.69836,8.80023,5.7262001,49.1040001,0
"326","EMPAID_NPM09A_2014",20.2761993,4.5845199,329.506012,187.9689941,1.71,1.01132,78.6600037,38.4300003,16.3868999,12.2616997,12.2616997,3.1680801,84,46,38,27.3785,14.993,12.3855,25.6380005,12.5256996,26.6191006,32.4947014,14.5928001,128.9120026,104.8909988,86.4533997,20.6735992,30.6275005,8.6240196,11.7923002,6.9039102,58.0036011,0
"327","EMPAID_NSF02A_2015",116.0469971,56.6996002,409.072998,555.651001,6.5437498,1.77882,157.0500031,120.9599991,7.5188899,43.9132004,43.9132004,26.8701,92,24,68,29.9860001,7.8224301,22.1636009,51.1879997,39.4250984,85.4991989,99.4886017,67.3358994,98.7237015,36.5564995,107.685997,130.6360016,289.9349976,74.4129028,29.3633995,0,0,0
"328","EMPAID_NSF02A_2016",2.5521901,232.1100006,182.1049957,141.1750031,0.5913,77.5500031,59.1300011,232.6499939,32.2280006,75.7406998,1.78938,75.7406998,103,100,3,33.5713005,32.5934982,0.977804,19.2724991,75.8286972,3.42504,11.0060997,1.49826,438.0159912,76.706398,70.5875015,20.1366997,7.8232999,430.5840149,30.6541996,0,4.4561901,0
"329","EMPAID_NSF04A_2012",90.9625015,33.9500999,449.7820129,456.7160034,4.2845502,1.55314,141.3899994,108.7200012,7.9411802,36.8437004,36.8437004,19.1844997,103,33,70,33.5713005,10.7558002,22.8153992,46.0839005,35.4356003,55.5050011,56.6352997,54.035099,119.237999,74.7248001,110.8470001,83.0930023,166.2830048,43.8746986,15.6351004,0,0,0
"330","EMPAID_NSF05A_2016",95.4819031,57.8143005,573.9099731,487.2810059,2.8134799,2.3364699,129.4199982,119.1600037,9.1460505,36.1982994,36.1982994,26.7527008,97,46,51,31.6156998,14.993,16.6226997,42.1824989,38.8384018,51.4897003,43.0572014,60.648201,102.3919983,71.7656021,128.7140045,113.0319977,171.0820007,60.6730003,48.9292984,0,6.3118701,0
"331","EMPAID_NSF07A_2014",50.3117981,149.3150024,563.0800171,455.9129944,1.5383101,6.8538499,99.9899979,178.1999969,16.0212994,53.1240997,22.9685993,53.1240997,91,65,26,29.6599998,21.1858006,8.4743004,32.5901985,58.0816002,27.3694992,24.4575005,29.0034008,127.3949966,122.125,81.2835007,106.4729996,60.6241989,221.095993,35.993,0,0,0
"332","EMPAID_NSF07A_2015",50.5825005,150.628006,571.4140015,468.0100098,1.50313,6.5766702,100.7099991,177.5700073,15.7231998,53.2708015,23.1152992,53.2708015,94,67,27,30.6378994,21.8376007,8.80023,32.8249016,57.8762016,26.6273003,23.5876999,28.3512001,136.3130035,132.9960022,86.8628006,99.6034012,54.6772995,211.0870056,41.2144012,0,0,0
"333","EMPAID_NSF07A_2016",50.3117981,149.3150024,563.0800171,455.9129944,1.5383101,6.8538499,99.9899979,178.1999969,16.0212994,53.1240997,22.9685993,53.1240997,91,65,26,29.6599998,21.1858006,8.4743004,32.5901985,58.0816002,27.3694992,24.4575005,29.0034008,127.3949966,122.125,81.2835007,106.4729996,60.6241989,221.095993,59.4309006,0,6.3118701,0
"334","EMPAID_NSF08A_2013",122.9339981,25.3896999,475.4859924,307.8590088,5.20714,2.4232099,145.8000031,128.4299927,7.9717202,43.6198006,43.6198006,13.6403999,81,28,53,26.4006996,9.1261702,17.2744999,47.5213013,41.8597984,76.3612976,47.0096016,109.6829987,109.0090027,70.0382004,96.4835968,107.8119965,203.1670074,57.4361992,23.3792992,0,0,0
"335","EMPAID_NSF08A_2014",130.2579956,36.0904007,471.2749939,404.6359863,5.6121402,2.0773799,157.1399994,126.7200012,7.0967398,46.6119003,46.6119003,21.1205997,89,28,61,29.0081997,9.1261702,19.882,51.2173996,41.3023987,81.2995987,64.2422028,102.4520035,95.9420013,37.8574982,85.9694977,145.951004,312.6700134,69.424202,28.7180996,0,0,0
"336","EMPAID_NSF08A_2017",2.5055799,227.5220032,177.6649933,169.8470001,0.602813,58.5675011,57.8699989,234.2700043,33.2288017,75.2419968,1.73071,75.2419968,100,96,4,32.5934982,31.2896996,1.30374,18.8617992,76.3566971,17.1900997,10.9729996,18.7257996,404.0859985,78.0016022,56.6016998,26.8132,7.7695398,483.8609924,33.176899,0,3.12251,0
"337","EMPAID_NSF09A_2014",92.3930969,13.0760002,456.3930054,300.8259888,4.2325001,1.30114,152.3699951,91.0800018,11.4209995,38.2809982,38.2809982,8.5655603,106,36,70,34.549099,11.7335997,22.8153992,49.6627007,29.6861,75.9253998,102.7649994,31.0240993,141.7409973,68.6829987,95.5738983,75.9011002,183.3090057,20.6625996,17.0431004,0,0,0
"338","EMPAID_NSF09A_2015",62.2905006,7.90026,380.9779968,252.1320038,4.0149999,1.07384,144.5399933,78.3899994,13.1206999,29.8034992,29.8034992,6.6588402,109,36,73,35.5269012,11.7335997,23.7931995,47.1105995,25.5499992,86.4781036,123.7659988,17.7247009,151.1119995,77.6411972,79.3679962,49.7279015,122.2089996,13.9837999,16.9258003,0,0,0
"339","EMPAID_NSF09A_2017",125.3180008,15.8879004,609.0209961,309.4450073,3.29,1.50231,148.0500031,97.6500015,10.9294004,44.3824997,44.3824997,7.77354,110,45,65,35.8527985,14.6671,21.1858006,48.2546005,31.8274994,45.6389008,44.5946007,47.2220001,118.0329971,50.4295006,102.4339981,121.3970032,259.0939941,26.0692005,59.4309006,0,5.8439698,0
"340","EMPAID_NSG08A_2014",12.8268995,11.9118996,277.7359924,329.019989,1.47203,1.00731,86.8499985,52.3800011,12.3838997,9.0642405,9.0642405,6.0721598,111,59,52,36.1786995,19.2301006,16.9486008,28.3073997,17.0725002,43.3830986,48.4262009,35.0213013,107.4329987,97.6348038,116.5619965,21.6991005,25.9906998,16.8297997,29.9794998,0,36.9735985,0
"341","EMPAID_NSG09A_2015",18.3281002,5.3562899,259.3930054,287.3630066,2.3715,0.578571,94.8600006,28.3500004,27.7528,9.2402496,9.2402496,3.5494299,89,40,49,29.0081997,13.0374002,15.9708004,30.9181995,9.2402496,55.2630005,68.180397,12.0408001,141.9299927,105.3759995,115.1299973,18.4885998,31.7292004,7.6799998,37.3717003,0,66.4639969,0
"342","EMPAID_NSG10A_2012",29.7714996,0.563824,316.1029968,136.2339935,2.7084401,0.197419,86.6699982,6.1199999,68.9445038,14.4031,14.4031,0.49868,63,32,31,20.5338993,10.4299002,10.1040001,28.2488003,1.99472,17.4482994,18.6587009,0.307663,167.5579987,99.0140991,71.7470016,15.3999996,29.9599991,0.370355,33.7635994,0,59.1240005,0
"343","EMPAID_NSG10A_2013",44.1263008,0.298421,298.4830017,83.7570038,4.4530401,0.175385,102.4199982,6.8400002,67.5904007,20.4459,20.4459,0.234673,62,23,39,20.2078991,7.4965,12.7114,33.3821983,2.2293899,16.0163002,17.0471001,0.580968,197.7230072,94.9813995,77.4751968,17.4048996,45.9034996,0.598113,36.1689987,0,55.9473991,0
"344","EMPAID_NSG10A_2014",10.8235998,1.44987,242.6779938,174.7400055,1.57109,0.357692,72.2699966,13.9499998,39.235199,5.01613,5.01613,1.1147,85,46,39,27.7043991,14.993,12.7114,23.5552998,4.5467901,30.2768002,35.8147011,1.58714,151.375,104.9430008,101.9639969,10.6410999,18.0179005,1.94034,33.1475983,0,61.0751991,0
"345","EMPAID_NSG10A_2015",40.3930016,4.6520901,334.2529907,259.7009888,3.3183899,0.600698,102.8700027,25.8299999,31.5953007,19.8591995,19.8591995,2.6694,74,31,43,24.1191998,10.1040001,14.0151997,33.5289001,8.41889,29.4990997,35.2004013,6.7930899,156.798996,92.8059998,116.0660019,29.1812,60.8866005,6.3238802,39.2490005,0,75.9716034,0
"346","EMPAID_NSG10A_2016",40.983799,5.1621599,352.2070007,272.9609985,3.0573499,0.610851,103.9499969,28.7099991,29.1126003,20.2112007,20.2112007,3.1387501,81,34,47,26.4006996,11.0818005,15.3189001,33.8809013,9.3575802,29.8953991,35.3824005,10.0286999,160.9120026,102.8619995,113.2990036,26.7231007,53.7402,7.1788402,40.2463989,0,79.3615036,0
"347","EMPAID_NSG10A_2017",15.6338997,3.5378799,250.9730072,251.1049957,2.142,0.484286,85.6800003,20.3400002,33.7626991,7.8615398,7.8615398,2.4640701,82,40,42,26.7266006,13.0374002,13.6892996,27.9260998,6.6295099,46.9426994,56.6506004,6.0492001,134.595993,90.6836014,123.0009995,17.2478008,30.0694008,5.0366998,34.966301,0,75.2172012,0
"348","EMPAID_NSG10A_2019",6.4549499,1.5509,247.5540009,182.6430054,0.905538,0.357692,58.8600006,13.9499998,34.8348999,4.4587898,4.4587898,0.968026,104,65,39,33.8972015,21.1858006,12.7114,19.1844997,4.5467901,13.5635004,16.0557995,3.0476401,134.6699982,107.8389969,105.2389984,6.56533,9.3583899,1.91022,26.1366997,0,45.9337006,0
"349","EMPAID_NWM03A_2013",44.5754013,35.8833008,390.0849915,375.9819946,2.74875,2.3706801,131.9400024,104.3099976,10.5274,22.6166,22.6166,17.2777996,92,48,44,29.9860001,15.6449003,14.3410997,43.0037994,33.9981995,136.4819946,156.0359955,111.7480011,71.864502,48.7014999,92.5093994,98.0475006,132.5200043,60.4410019,39.4543991,18.6490993,0,0
"350","EMPAID_NWM03A_2014",106.5650024,6.04003,398.0750122,252.5079956,6.3257098,0.818873,177.1199951,58.1399994,27.0023003,43.5611992,43.5611992,4.1947799,99,28,71,32.2675018,9.1261702,23.1413994,57.7294998,18.9498005,66.3928986,83.2796021,14.9484997,181.5460052,73.3504028,85.7534027,60.1074982,188.1929932,9.5949297,40.1876984,47.5157013,0.165515,0
"351","EMPAID_NWM03A_2015",91.5568008,8.1560497,366.4150085,262.0979919,6.3466702,1.03641,171.3600006,66.3300018,23.2483006,38.3396988,38.3396988,5.8374901,91,27,64,29.6599998,8.80023,20.8598003,55.8521996,21.6191998,76.104599,97.8843994,19.8376999,157.2749939,66.8046036,78.1530991,63.5068016,179.0879974,14.7459002,38.1049995,49.4191017,0,0
"352","EMPAID_NWM03A_2016",120.7269974,8.8367796,346.6520081,291.2850037,9.2747402,0.93169,176.2200012,66.1500015,23.3983002,46.641201,46.641201,5.4561501,90,19,71,29.3341007,6.19276,23.1413994,57.4361992,21.5606003,57.9650993,72.884903,18.2194996,187.2920074,59.835701,96.2454987,63.1170998,248.322998,13.5549002,39.5130997,49.3809013,0,0
