"","Measurement_ID","Trees_2550","PIPO_2550","Trees_50","PIPO_50","pPIPO"
"1283","EMPAID_K09_2012",75,66.6666666666667,30,30,0.952380952380952
"1284","EMPAID_K09_2015",41.6666666666667,16.6666666666667,27.5,27.5,0.8125
"1285","EMPAID_K10_2012",75,25,42.5,27.5,0.538461538461538
"1286","EMPAID_K10_2015",25,8.33333333333333,37.5,30,0.722222222222222
"1287","EMPAID_L01_2012",166.666666666667,66.6666666666667,22.5,2.5,0.310344827586207
"1288","EMPAID_L01_2018",166.666666666667,66.6666666666667,22.5,2.5,0.310344827586207
"1289","EMPAID_L02_2012",116.666666666667,41.6666666666667,22.5,7.5,0.347826086956522
"1290","EMPAID_L02_2014",75,25,15,10,0.466666666666667
"1291","EMPAID_L03_2012",141.666666666667,25,55,7.5,0.153846153846154
"1292","EMPAID_L03_2014",33.3333333333333,0,47.5,7.5,0.130434782608696
"1293","EMPAID_L04_2012",50,8.33333333333333,22.5,2.5,0.125
"1294","EMPAID_L05_2012",91.6666666666667,50,37.5,12.5,0.423076923076923
"1295","EMPAID_L05_2014",108.333333333333,50,37.5,12.5,0.392857142857143
"1296","EMPAID_L05_pre",200,100,75,25,0.407407407407407
"1297","EMPAID_L06_2012",91.6666666666667,58.3333333333333,20,0,0.368421052631579
"1298","EMPAID_L06_2014",83.3333333333333,58.3333333333333,27.5,0,0.333333333333333
"1299","EMPAID_L07_2012",16.6666666666667,0,45,20,0.4
"1300","EMPAID_L07_2014",16.6666666666667,0,45,20,0.4
"1301","EMPAID_L07_2018",16.6666666666667,0,45,20,0.4
"1302","EMPAID_L08_2012",108.333333333333,108.333333333333,5,0,0.866666666666667
"1303","EMPAID_L08_2013",125,125,7.5,0,0.833333333333333
"1304","EMPAID_L08_2014",125,125,7.5,0,0.833333333333333
"1305","EMPAID_L09_2012",116.666666666667,41.6666666666667,25,0,0.208333333333333
"1306","EMPAID_L09_2014",116.666666666667,41.6666666666667,25,0,0.208333333333333
"1307","EMPAID_L09_2018",116.666666666667,41.6666666666667,25,0,0.208333333333333
"1308","EMPAID_L10_2012",66.6666666666667,41.6666666666667,72.5,30,0.459459459459459
"1309","EMPAID_LC01_2013",58.3333333333333,25,7.5,7.5,0.6
"1310","EMPAID_LC02_2013",116.666666666667,116.666666666667,37.5,37.5,1
"1311","EMPAID_LC03_2013",100,83.3333333333333,12.5,12.5,0.882352941176471
"1312","EMPAID_LC04_2013",83.3333333333333,83.3333333333333,15,15,1
"1313","EMPAID_LC05_2013",75,75,7.5,7.5,0.923076923076923
"1314","EMPAID_LC06_2013",33.3333333333333,33.3333333333333,5,5,0.857142857142857
"1315","EMPAID_LC06_2018",33.3333333333333,33.3333333333333,5,5,1
"1316","EMPAID_LC06_2019",33.3333333333333,33.3333333333333,5,5,1
"1317","EMPAID_LC07_2013",133.333333333333,133.333333333333,22.5,20,0.96
"1318","EMPAID_LC08_2013",100,100,5,5,1
"1319","EMPAID_LC09_2013",25,25,25,25,0.866666666666667
"1320","EMPAID_LC10_2013",33.3333333333333,25,17.5,17.5,0.909090909090909
"1321","EMPAID_M01_2012",50,33.3333333333333,32.5,22.5,0.684210526315789
"1322","EMPAID_M02_2012",116.666666666667,25,50,5,0.147058823529412
"1323","EMPAID_M03_2012",50,0,32.5,15,0.315789473684211
"1324","EMPAID_M04_2012",91.6666666666667,58.3333333333333,62.5,52.5,0.777777777777778
"1325","EMPAID_M04_2014",91.6666666666667,58.3333333333333,62.5,52.5,0.777777777777778
"1326","EMPAID_M04_2018",91.6666666666667,58.3333333333333,62.5,52.5,0.777777777777778
"1327","EMPAID_M05_2012",116.666666666667,83.3333333333333,32.5,15,0.592592592592593
"1328","EMPAID_M05_2014",116.666666666667,83.3333333333333,32.5,15,0.592592592592593
"1329","EMPAID_M05_2018",116.666666666667,83.3333333333333,32.5,15,0.592592592592593
"1330","EMPAID_M06_2012",100,58.3333333333333,47.5,25,0.548387096774194
"1331","EMPAID_M06_2014",41.6666666666667,16.6666666666667,40,22.5,0.523809523809524
"1332","EMPAID_M07_2012",58.3333333333333,25,102.5,77.5,0.708333333333333
"1333","EMPAID_M07_2014",0,0,52.5,37.5,0.714285714285714
"1334","EMPAID_M08_2012",58.3333333333333,16.6666666666667,72.5,47.5,0.583333333333333
"1335","EMPAID_M08_2014",33.3333333333333,0,45,35,0.636363636363636
"1336","EMPAID_M09_2012",58.3333333333333,25,105,82.5,0.73469387755102
"1337","EMPAID_M09_2014",0,0,70,60,0.857142857142857
"1338","EMPAID_M10_2012",158.333333333333,16.6666666666667,37.5,32.5,0.441176470588235
"1339","EMPAID_M10_2014",83.3333333333333,8.33333333333333,35,30,0.541666666666667
"1340","EMPAID_N01_2013",116.666666666667,66.6666666666667,17.5,2.5,0.428571428571429
"1341","EMPAID_N01_2015",58.3333333333333,41.6666666666667,17.5,2.5,0.428571428571429
"1342","EMPAID_N02_2013",100,58.3333333333333,22.5,12.5,0.571428571428571
"1343","EMPAID_N02_2015",66.6666666666667,58.3333333333333,25,15,0.722222222222222
"1344","EMPAID_N03_2013",83.3333333333333,25,2.5,2.5,0.333333333333333
"1345","EMPAID_N04_2013",25,8.33333333333333,22.5,5,0.25
"1346","EMPAID_N05_2013",83.3333333333333,25,10,0,0.2
"1347","EMPAID_N06_2013",100,50,15,10,0.526315789473684
"1348","EMPAID_N06_2015",116.666666666667,66.6666666666667,12.5,7.5,0.578947368421053
"1349","EMPAID_N07_2013",41.6666666666667,16.6666666666667,27.5,5,0.235294117647059
"1350","EMPAID_N07_2016",41.6666666666667,16.6666666666667,27.5,5,0.25
"1351","EMPAID_N08_2013",50,0,27.5,7.5,0.166666666666667
"1352","EMPAID_N08_2016",50,0,27.5,7.5,0.176470588235294
"1353","EMPAID_N09_2013",66.6666666666667,0,22.5,7.5,0.176470588235294
"1354","EMPAID_N10_2013",133.333333333333,25,32.5,7.5,0.206896551724138
"1355","EMPAID_N1WS05A_2013",116.666666666667,58.3333333333333,15,2.5,0.4
"1356","EMPAID_N1WS06A_2019",8.33333333333333,8.33333333333333,40,25,0.647058823529412
"1357","EMPAID_N1WS06A_2019_pre",8.33333333333333,8.33333333333333,40,25,0.647058823529412
"1358","EMPAID_N1WS07A_2013",8.33333333333333,8.33333333333333,7.5,7.5,0.8
"1359","EMPAID_N1WS07A_2014",0,0,10,10,0.666666666666667
"1360","EMPAID_N1WS07A_2017",16.6666666666667,8.33333333333333,27.5,27.5,0.923076923076923
"1361","EMPAID_N1WS07A_2017_pre",16.6666666666667,8.33333333333333,27.5,27.5,0.923076923076923
"1362","EMPAID_N1WS07A_2018",0,0,5,0,0
"1363","EMPAID_N1WS07A_2018_pre",0,0,5,0,0
"1364","EMPAID_N1WS07A_2019",33.3333333333333,25,30,27.5,0.875
"1365","EMPAID_N1WS07A_2019_pre",33.3333333333333,25,30,27.5,0.875
"1366","EMPAID_N1WS09A_2017",25,25,2.5,2.5,1
"1367","EMPAID_N1WS09A_2017_pre",25,25,2.5,2.5,1
"1368","EMPAID_N1WS09A_2018",16.6666666666667,16.6666666666667,15,7.5,0.625
"1369","EMPAID_N1WS09A_2018_pre",16.6666666666667,16.6666666666667,15,7.5,0.5
"1370","EMPAID_N2WS05A_2017",33.3333333333333,33.3333333333333,15,15,1
"1371","EMPAID_N2WS05A_2017_pre",33.3333333333333,33.3333333333333,15,15,0.833333333333333
"1372","EMPAID_N2WS08A_2018",16.6666666666667,8.33333333333333,32.5,25,0.733333333333333
"1373","EMPAID_N2WS08A_2018_pre",16.6666666666667,8.33333333333333,32.5,25,0.733333333333333
"1374","EMPAID_NB-S01A_2014",0,0,15,10,0.5
"1375","EMPAID_NB-T01A_2016",41.6666666666667,41.6666666666667,7.5,7.5,1
"1376","EMPAID_NB-T01A_2016_pre",41.6666666666667,41.6666666666667,7.5,7.5,0.888888888888889
"1377","EMPAID_NB-T01A_2018",0,0,2.5,2.5,1
"1378","EMPAID_NB-T01A_2018_pre",0,0,2.5,2.5,0.25
"1379","EMPAID_NB-T01A_2019",75,75,2.5,2.5,1
"1380","EMPAID_NB-T01A_2019_pre",75,75,2.5,2.5,0.909090909090909
"1381","EMPAID_NB-T02A_2015",50,50,0,0,1
"1382","EMPAID_NB-T06A_2016",16.6666666666667,16.6666666666667,2.5,2.5,1
"1383","EMPAID_NB-T06A_2016_pre",16.6666666666667,16.6666666666667,2.5,2.5,0.6
"1384","EMPAID_NB-T06A_2019",16.6666666666667,16.6666666666667,5,5,1
"1385","EMPAID_NB-T06A_2019_pre",16.6666666666667,16.6666666666667,5,5,0.8
"1386","EMPAID_NB-T08A_2012",50,50,2.5,2.5,0.777777777777778
"1387","EMPAID_NB-T10A_2012",25,25,15,15,0.9
"1388","EMPAID_NB-T10A_2013",50,41.6666666666667,5,5,0.875
"1389","EMPAID_NB-T10A_2013_pre",50,41.6666666666667,5,5,0.777777777777778
"1390","EMPAID_NB-T10A_2014",66.6666666666667,66.6666666666667,2.5,2.5,1
"1391","EMPAID_NB-T10A_2014_pre",66.6666666666667,66.6666666666667,2.5,2.5,0.818181818181818
"1392","EMPAID_NB-T10A_2017",16.6666666666667,16.6666666666667,7.5,7.5,1
"1393","EMPAID_NB-T10A_2017_pre",16.6666666666667,16.6666666666667,7.5,7.5,0.714285714285714
"1394","EMPAID_NB-T10A_2018",83.3333333333333,83.3333333333333,10,10,1
"1395","EMPAID_NB-T10A_2018_pre",83.3333333333333,83.3333333333333,10,10,1
"1396","EMPAID_NB-T10A_2019",33.3333333333333,33.3333333333333,7.5,7.5,0.777777777777778
"1397","EMPAID_NB-U01A_2013",41.6666666666667,33.3333333333333,12.5,10,0.727272727272727
"1398","EMPAID_NB-U01A_2014",100,100,17.5,15,0.947368421052632
"1399","EMPAID_NB-U01A_2015",83.3333333333333,75,12.5,7.5,0.8
"1400","EMPAID_NB-U01A_2016",100,100,10,10,1
"1401","EMPAID_NB-U02A_2012",16.6666666666667,16.6666666666667,22.5,22.5,1
"1402","EMPAID_NB-U02A_2013",33.3333333333333,33.3333333333333,12.5,12.5,0.9
"1403","EMPAID_NB-U05A_2015",33.3333333333333,33.3333333333333,5,5,0.666666666666667
"1404","EMPAID_NBR01A_2018",8.33333333333333,8.33333333333333,0,0,0.25
"1405","EMPAID_NBR04A_2013",33.3333333333333,16.6666666666667,12.5,12.5,0.777777777777778
"1406","EMPAID_NBWC01A_2012",0,0,2.5,2.5,0.25
"1407","EMPAID_NBWC01A_2013",0,0,2.5,2.5,0.25
"1408","EMPAID_NBWC01A_2014",0,0,5,2.5,0.25
"1409","EMPAID_NBWC01A_2015",41.6666666666667,41.6666666666667,2.5,2.5,0.857142857142857
"1410","EMPAID_NBWC01A_2016",8.33333333333333,8.33333333333333,30,30,1
"1411","EMPAID_NBWC01A_2017",25,8.33333333333333,0,0,0.2
"1412","EMPAID_NBWC01A_2018",16.6666666666667,16.6666666666667,2.5,2.5,0.75
"1413","EMPAID_NCC02A_2019",58.3333333333333,50,2.5,0,0.75
"1414","EMPAID_NCC02A_2019_pre",58.3333333333333,50,2.5,0,0.75
"1415","EMPAID_NCC07A_2013",75,75,5,5,1
"1416","EMPAID_NCC07A_2013_pre",75,75,5,5,1
"1417","EMPAID_NCC08A_2014",66.6666666666667,66.6666666666667,10,10,1
"1418","EMPAID_NCC08A_2014_pre",66.6666666666667,66.6666666666667,10,10,0.923076923076923
"1419","EMPAID_NCC10A_2019",50,50,2.5,2.5,1
"1420","EMPAID_NCC10A_2019_pre",50,50,2.5,2.5,0.777777777777778
"1421","EMPAID_NCP09A_2012",8.33333333333333,8.33333333333333,0,0,0.25
"1422","EMPAID_NCR01A_2012",33.3333333333333,33.3333333333333,10,10,0.8
"1423","EMPAID_NCR07A_2012",8.33333333333333,8.33333333333333,27.5,27.5,0.857142857142857
"1424","EMPAID_NCR07A_2013",8.33333333333333,8.33333333333333,27.5,27.5,0.857142857142857
"1425","EMPAID_NCU04A_2013",16.6666666666667,16.6666666666667,17.5,17.5,0.9
"1426","EMPAID_NCU05A_2015",0,0,10,5,0.4
"1427","EMPAID_NCU05A_2016",0,0,10,5,0.4
"1428","EMPAID_NCU07A_2013",8.33333333333333,8.33333333333333,30,20,0.692307692307692
"1429","EMPAID_NCU07A_2013_pre",8.33333333333333,8.33333333333333,30,20,0.692307692307692
"1430","EMPAID_NCU09A_2014",8.33333333333333,8.33333333333333,2.5,2.5,0.4
"1431","EMPAID_NCU09A_2015",8.33333333333333,8.33333333333333,7.5,5,0.5
"1432","EMPAID_NCU10A_2012",25,16.6666666666667,20,17.5,0.818181818181818
"1433","EMPAID_NCU10A_2012_pre",25,16.6666666666667,20,17.5,0.818181818181818
"1434","EMPAID_NCU10A_2013",16.6666666666667,16.6666666666667,27.5,22.5,0.846153846153846
"1435","EMPAID_NCU10A_2013_pre",16.6666666666667,16.6666666666667,27.5,22.5,0.846153846153846
"1436","EMPAID_NCU10A_2014",8.33333333333333,8.33333333333333,15,7.5,0.571428571428571
"1437","EMPAID_NCU10A_2014_pre",8.33333333333333,8.33333333333333,15,7.5,0.5
"1438","EMPAID_NCU10A_2015",25,0,15,10,0.444444444444444
"1439","EMPAID_NCU10A_2015_pre",25,0,15,10,0.444444444444444
"1440","EMPAID_NCU10A_2018",50,50,2.5,2.5,0.875
"1441","EMPAID_NCU10A_2019",50,50,2.5,2.5,0.875
"1442","EMPAID_NCW-A01A_2013",16.6666666666667,16.6666666666667,2.5,2.5,0.6
"1443","EMPAID_NCW-A01A_2014",16.6666666666667,16.6666666666667,22.5,22.5,1
"1444","EMPAID_NCW-A01A_2015",108.333333333333,66.6666666666667,17.5,15,0.666666666666667
"1445","EMPAID_NCW-A01A_2017",8.33333333333333,8.33333333333333,27.5,7.5,0.333333333333333
"1446","EMPAID_NCW-A01A_2017_pre",8.33333333333333,8.33333333333333,27.5,7.5,0.333333333333333
"1447","EMPAID_NCW-A01A_2018",25,25,0,0,1
"1448","EMPAID_NCW-A01A_2018_pre",25,25,0,0,0.6
"1449","EMPAID_NCW-A01B_2013",8.33333333333333,0,45,42.5,0.894736842105263
"1450","EMPAID_NCW-A01B_2015",208.333333333333,141.666666666667,20,10,0.636363636363636
"1451","EMPAID_NCW-A01B_2018",8.33333333333333,0,25,17.5,0.636363636363636
"1452","EMPAID_NCW-A01B_2018_pre",8.33333333333333,0,25,17.5,0.636363636363636
"1453","EMPAID_NCW-A02A_2019",50,41.6666666666667,22.5,17.5,0.8
"1454","EMPAID_NCW-A02A_2019_pre",50,41.6666666666667,22.5,17.5,0.8
"1455","EMPAID_NCW-A03A_2012",16.6666666666667,16.6666666666667,10,10,0.857142857142857
"1456","EMPAID_NCW-A03A_2016",16.6666666666667,16.6666666666667,10,10,0.857142857142857
"1457","EMPAID_NCW-A03A_2017",8.33333333333333,8.33333333333333,20,7.5,0.444444444444444
"1458","EMPAID_NCW-A03A_2017_pre",8.33333333333333,8.33333333333333,20,7.5,0.4
"1459","EMPAID_NCW-A04A_2018",16.6666666666667,16.6666666666667,12.5,12.5,1
"1460","EMPAID_NCW-A04A_2018_pre",16.6666666666667,16.6666666666667,12.5,12.5,0.875
"1461","EMPAID_NCW-A04A_2019",50,41.6666666666667,5,5,0.875
"1462","EMPAID_NCW-A04A_2019_pre",50,41.6666666666667,5,5,0.875
"1463","EMPAID_NCW-A05A_2017",8.33333333333333,8.33333333333333,12.5,10,0.833333333333333
"1464","EMPAID_NCW-A05A_2017_pre",8.33333333333333,8.33333333333333,12.5,10,0.714285714285714
"1465","EMPAID_NCW-A07A_2018",41.6666666666667,41.6666666666667,7.5,0,0.625
"1466","EMPAID_NCW-A07A_2018_pre",41.6666666666667,41.6666666666667,7.5,0,0.625
"1467","EMPAID_NCW-A07A_2019",16.6666666666667,8.33333333333333,12.5,5,0.375
"1468","EMPAID_NCW-B02A_2019",25,0,17.5,7.5,0.3
"1469","EMPAID_NCW-B02A_2019_pre",25,0,17.5,7.5,0.3
"1470","EMPAID_NCW-B03A_2017",0,0,55,42.5,0.772727272727273
"1471","EMPAID_NCW-B03A_2017_pre",0,0,55,42.5,0.772727272727273
"1472","EMPAID_NCW-B04A_2016",8.33333333333333,8.33333333333333,50,42.5,0.857142857142857
"1473","EMPAID_NCW-B04A_2016_pre",8.33333333333333,8.33333333333333,50,42.5,0.857142857142857
"1474","EMPAID_NCW-B04A_2018",16.6666666666667,16.6666666666667,37.5,22.5,0.647058823529412
"1475","EMPAID_NCW-B04A_2018_pre",16.6666666666667,16.6666666666667,37.5,22.5,0.647058823529412
"1476","EMPAID_NCW-D04A_2015",41.6666666666667,41.6666666666667,25,25,0.9375
"1477","EMPAID_NCW-D04A_2016",33.3333333333333,33.3333333333333,37.5,30,0.842105263157895
"1478","EMPAID_NCW-D04A_2016_pre",33.3333333333333,33.3333333333333,37.5,30,0.842105263157895
"1479","EMPAID_NCW-D04A_2017",25,16.6666666666667,2.5,2.5,0.75
"1480","EMPAID_NCW-D04A_2017_pre",25,16.6666666666667,2.5,2.5,0.6
"1481","EMPAID_NCW-D06A_2014",33.3333333333333,16.6666666666667,17.5,15,0.727272727272727
"1482","EMPAID_NCW-D09A_2013",133.333333333333,133.333333333333,2.5,2.5,1
"1483","EMPAID_NCW-D10A_2013",25,25,10,5,0.714285714285714
"1484","EMPAID_NCW-D10A_2013_pre",25,25,10,5,0.625
"1485","EMPAID_NCW-D10A_2016",58.3333333333333,8.33333333333333,12.5,2.5,0.166666666666667
"1486","EMPAID_NCW-D10A_2016_pre",58.3333333333333,8.33333333333333,12.5,2.5,0.166666666666667
"1487","EMPAID_NCW-D10A_2017",50,16.6666666666667,2.5,0,0.285714285714286
"1488","EMPAID_NCW-D10A_2017_pre",50,16.6666666666667,2.5,0,0.222222222222222
"1489","EMPAID_NCW-E03A_2017",33.3333333333333,8.33333333333333,12.5,12.5,0.666666666666667
"1490","EMPAID_NCW-E03A_2017_pre",33.3333333333333,8.33333333333333,12.5,12.5,0.666666666666667
"1491","EMPAID_NCW-G02A_2019",0,0,0,0,0
"1492","EMPAID_NDL03A_2013",0,0,5,5,0.4
"1493","EMPAID_NDL03A_2014",0,0,5,5,0.4
"1494","EMPAID_NDL04A_2018",8.33333333333333,8.33333333333333,10,10,0.714285714285714
"1495","EMPAID_NDL08A_2014",16.6666666666667,8.33333333333333,15,10,0.625
"1496","EMPAID_NDL08A_2015",8.33333333333333,8.33333333333333,0,0,0.25
"1497","EMPAID_NDL08A_2017",16.6666666666667,16.6666666666667,5,5,0.666666666666667
"1498","EMPAID_NDL10A_2018",183.333333333333,183.333333333333,12.5,12.5,1
"1499","EMPAID_NEFW01A_2018",16.6666666666667,0,22.5,7.5,0.272727272727273
"1500","EMPAID_NLC-R09A_2014",83.3333333333333,83.3333333333333,7.5,7.5,0.928571428571429
"1501","EMPAID_NLC-R10A_2012",0,0,7.5,7.5,1
"1502","EMPAID_NLC-R10A_2012_pre",0,0,7.5,7.5,0.6
"1503","EMPAID_NLC03A_2017",116.666666666667,116.666666666667,10,10,0.9
"1504","EMPAID_NLC04A_2013",0,0,15,15,1
"1505","EMPAID_NLC04A_2013_pre",0,0,15,15,0.857142857142857
"1506","EMPAID_NLC05A_2015",8.33333333333333,8.33333333333333,5,5,0.6
"1507","EMPAID_NLC05A_2016",25,25,2.5,2.5,1
"1508","EMPAID_NLC05A_2016_pre",25,25,2.5,2.5,0.666666666666667
"1509","EMPAID_NPM09A_2013",8.33333333333333,0,5,5,0.333333333333333
"1510","EMPAID_NPM09A_2014",8.33333333333333,0,15,12.5,0.625
"1511","EMPAID_NSF02A_2015",25,25,17.5,17.5,1
"1512","EMPAID_NSF02A_2016",8.33333333333333,0,52.5,50,0.909090909090909
"1513","EMPAID_NSF02A_2016_pre",8.33333333333333,0,52.5,50,0.909090909090909
"1514","EMPAID_NSF04A_2012",25,25,15,12.5,0.888888888888889
"1515","EMPAID_NSF05A_2016",25,16.6666666666667,25,25,0.923076923076923
"1516","EMPAID_NSF05A_2016_pre",25,16.6666666666667,25,25,0.923076923076923
"1517","EMPAID_NSF07A_2014",8.33333333333333,8.33333333333333,20,17.5,0.888888888888889
"1518","EMPAID_NSF07A_2014_pre",8.33333333333333,8.33333333333333,20,17.5,0.8
"1519","EMPAID_NSF07A_2015",8.33333333333333,8.33333333333333,10,10,1
"1520","EMPAID_NSF07A_2015_pre",8.33333333333333,8.33333333333333,10,10,0.714285714285714
"1521","EMPAID_NSF07A_2016",16.6666666666667,16.6666666666667,20,15,0.8
"1522","EMPAID_NSF07A_2016_pre",16.6666666666667,16.6666666666667,20,15,0.727272727272727
"1523","EMPAID_NSF08A_2013",8.33333333333333,8.33333333333333,12.5,12.5,0.857142857142857
"1524","EMPAID_NSF08A_2014",33.3333333333333,25,12.5,10,0.7
"1525","EMPAID_NSF08A_2017",25,8.33333333333333,22.5,22.5,0.833333333333333
"1526","EMPAID_NSF08A_2017_pre",25,8.33333333333333,22.5,22.5,0.833333333333333
"1527","EMPAID_NSF09A_2014",0,0,10,7.5,0.5
"1528","EMPAID_NSF09A_2015",108.333333333333,108.333333333333,15,15,1
"1529","EMPAID_NSF09A_2017",41.6666666666667,25,10,7.5,0.666666666666667
"1530","EMPAID_NSF09A_2017_pre",41.6666666666667,25,10,7.5,0.6
"1531","EMPAID_NSG08A_2014",83.3333333333333,50,2.5,2.5,0.636363636363636
"1532","EMPAID_NSG08A_2014_pre",83.3333333333333,50,2.5,2.5,0.636363636363636
"1533","EMPAID_NSG09A_2015",33.3333333333333,33.3333333333333,7.5,0,0.571428571428571
"1534","EMPAID_NSG09A_2015_pre",33.3333333333333,33.3333333333333,7.5,0,0.444444444444444
"1535","EMPAID_NSG10A_2012",41.6666666666667,25,2.5,2.5,0.666666666666667
"1536","EMPAID_NSG10A_2012_pre",41.6666666666667,25,2.5,2.5,0.5
"1537","EMPAID_NSG10A_2013",0,0,0,0,0
"1538","EMPAID_NSG10A_2014",0,0,0,0,0
"1539","EMPAID_NSG10A_2015",33.3333333333333,25,12.5,7.5,0.666666666666667
"1540","EMPAID_NSG10A_2015_pre",33.3333333333333,25,12.5,7.5,0.6
"1541","EMPAID_NSG10A_2016",25,16.6666666666667,10,7.5,0.714285714285714
"1542","EMPAID_NSG10A_2016_pre",25,16.6666666666667,10,7.5,0.714285714285714
"1543","EMPAID_NSG10A_2017",16.6666666666667,0,7.5,5,0.4
"1544","EMPAID_NSG10A_2017_pre",16.6666666666667,0,7.5,5,0.333333333333333
"1545","EMPAID_NSG10A_2019",0,0,0,0,0
"1546","EMPAID_NWM03A_2013",0,0,0,0,0
"1547","EMPAID_NWM03A_2014",16.6666666666667,8.33333333333333,5,2.5,0.5
"1548","EMPAID_NWM03A_2014_pre",16.6666666666667,8.33333333333333,5,2.5,0.333333333333333
"1549","EMPAID_NWM03A_2015",0,0,0,0,0
"1550","EMPAID_NWM03A_2016",41.6666666666667,33.3333333333333,7.5,7.5,0.875
"1551","EMPAID_NWM03A_2016_pre",41.6666666666667,33.3333333333333,7.5,7.5,0.777777777777778
"1552","EMPAID_NWM03A_2017",50,41.6666666666667,12.5,10,0.818181818181818
"1553","EMPAID_NWM03A_2017_pre",50,41.6666666666667,12.5,10,0.818181818181818
"1554","EMPAID_NWM03A_2018",0,0,0,0,0
"1555","EMPAID_NWM03A_2019",25,25,0,0,1
"1556","EMPAID_NWM03A_2019_pre",25,25,0,0,0.75
"1557","EMPAID_NWM06A_2015",50,50,35,27.5,0.85
"1558","EMPAID_NWM07A_2012",8.33333333333333,0,2.5,2.5,0.5
"1559","EMPAID_NWM07A_2012_pre",8.33333333333333,0,2.5,2.5,0.25
"1560","EMPAID_NWRF-L08A_2015",16.6666666666667,0,40,30,0.666666666666667
"1561","EMPAID_NWRF-L08A_2015_pre",16.6666666666667,0,40,30,0.666666666666667
"1562","EMPAID_NWRF-M06A_2013",33.3333333333333,33.3333333333333,25,10,0.571428571428571
"1563","EMPAID_NWRF-M06A_2015",8.33333333333333,0,42.5,22.5,0.5
"1564","EMPAID_NWRF-M06A_2015_pre",8.33333333333333,0,42.5,22.5,0.5
"1565","EMPAID_NWRF-M06A_2016",16.6666666666667,0,20,15,0.6
"1566","EMPAID_NWRF-M06A_2016_pre",16.6666666666667,0,20,15,0.545454545454545
"1567","EMPAID_NWRF-M08A_2019",25,8.33333333333333,2.5,2.5,0.5
"1568","EMPAID_NWRF-M08A_2019_pre",25,8.33333333333333,2.5,2.5,0.285714285714286
"1569","EMPAID_NWRF-M09A_2018",16.6666666666667,0,17.5,7.5,0.333333333333333
"1570","EMPAID_NWRF-M09A_2018_pre",16.6666666666667,0,17.5,7.5,0.3
"1571","EMPAID_P01_2012",8.33333333333333,0,47.5,37.5,0.75
"1572","EMPAID_P02_2012",75,25,20,2.5,0.235294117647059
"1573","EMPAID_P03_2012",216.666666666667,66.6666666666667,30,2.5,0.236842105263158
"1574","EMPAID_P04_2012",100,33.3333333333333,10,0,0.25
"1575","EMPAID_P05_2012",208.333333333333,66.6666666666667,17.5,5,0.3125
"1576","EMPAID_P06_2012",100,83.3333333333333,27.5,22.5,0.826086956521739
"1577","EMPAID_P07_2012",133.333333333333,100,32.5,20,0.689655172413793
"1578","EMPAID_P08_2012",183.333333333333,108.333333333333,7.5,2.5,0.56
"1579","EMPAID_P09_2012",83.3333333333333,75,22.5,7.5,0.631578947368421
"1580","EMPAID_P10_2012",166.666666666667,8.33333333333333,25,2.5,0.0666666666666667
"1581","EMPAID_Q01_2012",91.6666666666667,0,10,2.5,0.0666666666666667
"1582","EMPAID_Q02_2012",141.666666666667,0,20,2.5,0.04
"1583","EMPAID_Q03_2012",216.666666666667,58.3333333333333,22.5,7.5,0.285714285714286
"1584","EMPAID_Q04_2012",200,16.6666666666667,15,2.5,0.1
"1585","EMPAID_Q05_2012",266.666666666667,108.333333333333,40,15,0.395833333333333
"1586","EMPAID_Q06_2012",208.333333333333,150,12.5,12.5,0.766666666666667
"1587","EMPAID_Q07_2012",108.333333333333,108.333333333333,35,35,1
"1588","EMPAID_Q08_2012",183.333333333333,75,22.5,17.5,0.516129032258065
"1589","EMPAID_Q09_2012",158.333333333333,8.33333333333333,52.5,5,0.075
"1590","EMPAID_Q10_2012",158.333333333333,16.6666666666667,25,12.5,0.241379310344828
"1591","EMPAID_R01_2012",166.666666666667,91.6666666666667,2.5,2.5,0.571428571428571
"1592","EMPAID_R02_2012",275,158.333333333333,15,15,0.641025641025641
"1593","EMPAID_R03_2012",175,133.333333333333,5,5,0.782608695652174
"1594","EMPAID_R04_2012",58.3333333333333,58.3333333333333,15,15,1
"1595","EMPAID_R05_2012",75,50,10,10,0.769230769230769
"1596","EMPAID_R06_2012",50,41.6666666666667,7.5,5,0.777777777777778
"1597","EMPAID_R07_2012",116.666666666667,116.666666666667,7.5,7.5,1
"1598","EMPAID_R08_2012",100,75,25,25,0.826086956521739
"1599","EMPAID_R09_2012",191.666666666667,191.666666666667,15,15,1
"1600","EMPAID_R10_2012",158.333333333333,158.333333333333,22.5,22.5,1
"1601","EMPAID_S01_2012",33.3333333333333,0,10,2.5,0.111111111111111
"1602","EMPAID_S02_2012",75,8.33333333333333,40,2.5,0.0769230769230769
"1603","EMPAID_S03_2012",25,16.6666666666667,10,10,0.857142857142857
"1604","EMPAID_S04_2012",108.333333333333,33.3333333333333,32.5,7.5,0.269230769230769
"1605","EMPAID_S05_2012",50,0,32.5,5,0.1
"1606","EMPAID_S06_2012",158.333333333333,0,67.5,0,0
"1607","EMPAID_S07_2012",83.3333333333333,50,52.5,32.5,0.612903225806452
"1608","EMPAID_S08_2012",58.3333333333333,8.33333333333333,27.5,0,0.0555555555555556
"1609","EMPAID_S09_2012",66.6666666666667,58.3333333333333,35,5,0.409090909090909
"1610","EMPAID_S10_2012",50,33.3333333333333,7.5,0,0.444444444444444
